orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipperid,freight,productid,unitprice,quantity,discount,companyname,contactname,contacttitle,customercity,customercountry,employeename,title,employeecity,employeecountry,reportsto,categoryid,categoryname,description,productname,quantityperunit,productunitprice,discontinued,shippercompany
10619,MEREP,3,8/4/2014,9/1/2014,8/7/2014,3,91.05,22,21,40,0,MÃ¨re Paillarde,Jean FresniÃ¨re,Marketing Assistant,MontrÃ©al,Canada,Janet Leverling,Sales Representative,New York,USA,8,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gustaf's KnackebrÃ¶d,24 - 500 g pkgs.,21,0,Federal Shipping
10620,LAUGB,2,8/5/2014,9/2/2014,8/14/2014,3,0.94,24,4.5,5,0,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,Vancouver,Canada,Andrew Fuller,Vice President Sales,New York,USA,NULL,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Federal Shipping
10620,LAUGB,2,8/5/2014,9/2/2014,8/14/2014,3,0.94,52,7,5,0,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,Vancouver,Canada,Andrew Fuller,Vice President Sales,New York,USA,NULL,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Filo Mix,16 - 2 kg boxes,7,0,Federal Shipping
10621,ISLAT,4,8/5/2014,9/2/2014,8/11/2014,2,23.73,19,9.2,5,0,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8,3,Confections,"Desserts, candies, and sweet breads",Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,United Package
10621,ISLAT,4,8/5/2014,9/2/2014,8/11/2014,2,23.73,23,9,10,0,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",TunnbrÃ¶d,12 - 250 g pkgs.,9,0,United Package
10621,ISLAT,4,8/5/2014,9/2/2014,8/11/2014,2,23.73,70,15,20,0,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Outback Lager,24 - 355 ml bottles,15,0,United Package
10621,ISLAT,4,8/5/2014,9/2/2014,8/11/2014,2,23.73,71,21.5,15,0,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Flotemysost,10 - 500 g pkgs.,21.5,0,United Package
10622,RICAR,4,8/6/2014,9/3/2014,8/11/2014,3,50.97,2,19,20,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19,0,Federal Shipping
10622,RICAR,4,8/6/2014,9/3/2014,8/11/2014,3,50.97,68,12.5,18,0.2,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,3,Confections,"Desserts, candies, and sweet breads",Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Federal Shipping
10623,FRANK,8,8/7/2014,9/4/2014,8/12/2014,2,97.18,14,23.25,21,0,Frankenversand,Peter Franken,Marketing Manager,MÃ¼nchen,Germany,Laura Callahan,Sales Manager,New York,USA,2,7,Produce,Dried fruit and bean curd,Tofu,40 - 100 g pkgs.,23.25,0,United Package
10623,FRANK,8,8/7/2014,9/4/2014,8/12/2014,2,97.18,19,9.2,15,0.1,Frankenversand,Peter Franken,Marketing Manager,MÃ¼nchen,Germany,Laura Callahan,Sales Manager,New York,USA,2,3,Confections,"Desserts, candies, and sweet breads",Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,United Package
10623,FRANK,8,8/7/2014,9/4/2014,8/12/2014,2,97.18,21,10,25,0.1,Frankenversand,Peter Franken,Marketing Manager,MÃ¼nchen,Germany,Laura Callahan,Sales Manager,New York,USA,2,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,United Package
10623,FRANK,8,8/7/2014,9/4/2014,8/12/2014,2,97.18,24,4.5,3,0,Frankenversand,Peter Franken,Marketing Manager,MÃ¼nchen,Germany,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,United Package
10623,FRANK,8,8/7/2014,9/4/2014,8/12/2014,2,97.18,35,18,30,0.1,Frankenversand,Peter Franken,Marketing Manager,MÃ¼nchen,Germany,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Steeleye Stout,24 - 12 oz bottles,18,0,United Package
10624,THECR,4,8/7/2014,9/4/2014,8/19/2014,2,94.8,28,45.6,10,0,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,Margaret Peacock,Sales Representative,New York,USA,8,7,Produce,Dried fruit and bean curd,RÃ¶ssle Sauerkraut,25 - 825 g cans,45.6,1,United Package
10624,THECR,4,8/7/2014,9/4/2014,8/19/2014,2,94.8,29,123.79,6,0,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,Margaret Peacock,Sales Representative,New York,USA,8,6,Meat & Poultry,Prepared meats,ThÃ¼ringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,United Package
10624,THECR,4,8/7/2014,9/4/2014,8/19/2014,2,94.8,44,19.45,10,0,The Cracker Box,Liu Wong,Marketing Assistant,Butte,USA,Margaret Peacock,Sales Representative,New York,USA,8,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Gula Malacca,20 - 2 kg bags,19.45,0,United Package
10625,ANATR,3,8/8/2014,9/5/2014,8/14/2014,1,43.9,14,23.25,3,0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8,7,Produce,Dried fruit and bean curd,Tofu,40 - 100 g pkgs.,23.25,0,Speedy Express
10625,ANATR,3,8/8/2014,9/5/2014,8/14/2014,1,43.9,42,14,5,0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,1,Speedy Express
10625,ANATR,3,8/8/2014,9/5/2014,8/14/2014,1,43.9,60,34,10,0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Camembert Pierrot,15 - 300 g rounds,34,0,Speedy Express
10626,BERGS,1,8/11/2014,9/8/2014,8/20/2014,2,138.69,53,32.8,12,0,Berglunds snabbkÃ¶p,Christina Berglund,Order Administrator,LuleÃ¥,Sweden,Nancy Davolio,Sales Representative,New York,USA,8,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,United Package
10626,BERGS,1,8/11/2014,9/8/2014,8/20/2014,2,138.69,60,34,20,0,Berglunds snabbkÃ¶p,Christina Berglund,Order Administrator,LuleÃ¥,Sweden,Nancy Davolio,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Camembert Pierrot,15 - 300 g rounds,34,0,United Package
10626,BERGS,1,8/11/2014,9/8/2014,8/20/2014,2,138.69,71,21.5,20,0,Berglunds snabbkÃ¶p,Christina Berglund,Order Administrator,LuleÃ¥,Sweden,Nancy Davolio,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Flotemysost,10 - 500 g pkgs.,21.5,0,United Package
10627,SAVEA,8,8/11/2014,9/22/2014,8/21/2014,3,107.46,62,49.3,15,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Laura Callahan,Sales Manager,New York,USA,2,3,Confections,"Desserts, candies, and sweet breads",Tarte au sucre,48 pies,49.3,0,Federal Shipping
10627,SAVEA,8,8/11/2014,9/22/2014,8/21/2014,3,107.46,73,15,35,0.15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Laura Callahan,Sales Manager,New York,USA,2,8,Seafood,Seaweed and fish,RÃ¶d Kaviar,24 - 150 g jars,15,0,Federal Shipping
10628,BLONP,4,8/12/2014,9/9/2014,8/20/2014,3,30.36,1,18,25,0,Blondesddsl pÃ¨re et fils,FrÃ©dÃ©rique Citeaux,Marketing Manager,Strasbourg,France,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18,0,Federal Shipping
10629,GODOS,4,8/12/2014,9/9/2014,8/20/2014,3,85.46,29,123.79,20,0,Godos Cocina TÃ­pica,JosÃ© Pedro Freyre,Sales Manager,Sevilla,Spain,Margaret Peacock,Sales Representative,New York,USA,8,6,Meat & Poultry,Prepared meats,ThÃ¼ringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Federal Shipping
10629,GODOS,4,8/12/2014,9/9/2014,8/20/2014,3,85.46,64,33.25,9,0,Godos Cocina TÃ­pica,JosÃ© Pedro Freyre,Sales Manager,Sevilla,Spain,Margaret Peacock,Sales Representative,New York,USA,8,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Wimmers gute SemmelknÃ¶del,20 bags x 4 pieces,33.25,0,Federal Shipping
10630,KOENE,1,8/13/2014,9/10/2014,8/19/2014,2,32.35,55,24,12,0.05,KÃ¶niglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Nancy Davolio,Sales Representative,New York,USA,8,6,Meat & Poultry,Prepared meats,PÃ¢tÃ© chinois,24 boxes x 2 pies,24,0,United Package
10630,KOENE,1,8/13/2014,9/10/2014,8/19/2014,2,32.35,76,18,35,0,KÃ¶niglich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Nancy Davolio,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",LakkalikÃ¶ri,500 ml,18,0,United Package
10631,LAMAI,8,8/14/2014,9/11/2014,8/15/2014,1,0.87,75,7.75,8,0.1,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",RhÃ¶nbrÃ¤u Klosterbier,24 - 0.5 l bottles,7.75,0,Speedy Express
10632,WANDK,8,8/14/2014,9/11/2014,8/19/2014,1,41.38,2,19,30,0.05,Die Wandernde Kuh,Rita MÃ¼ller,Sales Representative,Stuttgart,Germany,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19,0,Speedy Express
10632,WANDK,8,8/14/2014,9/11/2014,8/19/2014,1,41.38,33,2.5,20,0.05,Die Wandernde Kuh,Rita MÃ¼ller,Sales Representative,Stuttgart,Germany,Laura Callahan,Sales Manager,New York,USA,2,4,Dairy Products,Cheeses,Geitost,500 g,2.5,0,Speedy Express
10633,ERNSH,7,8/15/2014,9/12/2014,8/18/2014,3,477.9,12,38,36,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5,4,Dairy Products,Cheeses,Queso Manchego La Pastora,10 - 500 g pkgs.,38,0,Federal Shipping
10633,ERNSH,7,8/15/2014,9/12/2014,8/18/2014,3,477.9,13,6,13,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Konbu,2 kg box,6,0,Federal Shipping
10633,ERNSH,7,8/15/2014,9/12/2014,8/18/2014,3,477.9,26,31.23,35,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5,3,Confections,"Desserts, candies, and sweet breads",GumbÃ¤r GummibÃ¤rchen,100 - 250 g bags,31.23,0,Federal Shipping
10633,ERNSH,7,8/15/2014,9/12/2014,8/18/2014,3,477.9,62,49.3,80,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Robert King,Sales Representative,London,UK,5,3,Confections,"Desserts, candies, and sweet breads",Tarte au sucre,48 pies,49.3,0,Federal Shipping
10634,FOLIG,4,8/15/2014,9/12/2014,8/21/2014,3,487.38,7,30,35,0,Folies gourmandes,Martine RancÃ©,Assistant Sales Agent,Lille,France,Margaret Peacock,Sales Representative,New York,USA,8,7,Produce,Dried fruit and bean curd,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,Federal Shipping
10634,FOLIG,4,8/15/2014,9/12/2014,8/21/2014,3,487.38,18,62.5,50,0,Folies gourmandes,Martine RancÃ©,Assistant Sales Agent,Lille,France,Margaret Peacock,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Carnarvon Tigers,16 kg pkg.,62.5,0,Federal Shipping
10634,FOLIG,4,8/15/2014,9/12/2014,8/21/2014,3,487.38,51,53,15,0,Folies gourmandes,Martine RancÃ©,Assistant Sales Agent,Lille,France,Margaret Peacock,Sales Representative,New York,USA,8,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Federal Shipping
10634,FOLIG,4,8/15/2014,9/12/2014,8/21/2014,3,487.38,75,7.75,2,0,Folies gourmandes,Martine RancÃ©,Assistant Sales Agent,Lille,France,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",RhÃ¶nbrÃ¤u Klosterbier,24 - 0.5 l bottles,7.75,0,Federal Shipping
10635,MAGAA,8,8/18/2014,9/15/2014,8/21/2014,3,47.46,4,22,10,0.1,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Laura Callahan,Sales Manager,New York,USA,2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Chef Anton's Cajun Seasoning,48 - 6 oz jars,22,0,Federal Shipping
10635,MAGAA,8,8/18/2014,9/15/2014,8/21/2014,3,47.46,5,21.35,15,0.1,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Laura Callahan,Sales Manager,New York,USA,2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Chef Anton's Gumbo Mix,36 boxes,21.35,1,Federal Shipping
10635,MAGAA,8,8/18/2014,9/15/2014,8/21/2014,3,47.46,22,21,40,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Laura Callahan,Sales Manager,New York,USA,2,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gustaf's KnackebrÃ¶d,24 - 500 g pkgs.,21,0,Federal Shipping
10636,WARTH,4,8/19/2014,9/16/2014,8/26/2014,1,1.15,4,22,25,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Margaret Peacock,Sales Representative,New York,USA,8,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Chef Anton's Cajun Seasoning,48 - 6 oz jars,22,0,Speedy Express
10636,WARTH,4,8/19/2014,9/16/2014,8/26/2014,1,1.15,58,13.25,6,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Margaret Peacock,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Escargots de Bourgogne,24 pieces,13.25,0,Speedy Express
10637,QUEEN,6,8/19/2014,9/16/2014,8/26/2014,1,201.29,11,21,10,0,Queen Cozinha,LÃºcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Michael Suyama,Sales Representative,London,UK,5,4,Dairy Products,Cheeses,Queso Cabrales,1 kg pkg.,21,0,Speedy Express
10637,QUEEN,6,8/19/2014,9/16/2014,8/26/2014,1,201.29,50,16.25,25,0.05,Queen Cozinha,LÃºcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Michael Suyama,Sales Representative,London,UK,5,3,Confections,"Desserts, candies, and sweet breads",Valkoinen suklaa,12 - 100 g bars,16.25,0,Speedy Express
10637,QUEEN,6,8/19/2014,9/16/2014,8/26/2014,1,201.29,56,38,60,0.05,Queen Cozinha,LÃºcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Michael Suyama,Sales Representative,London,UK,5,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Speedy Express
10638,LINOD,3,8/20/2014,9/17/2014,9/1/2014,1,158.44,45,9.5,20,0,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Rogede sild,1k pkg.,9.5,0,Speedy Express
10638,LINOD,3,8/20/2014,9/17/2014,9/1/2014,1,158.44,65,21.05,21,0,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,8,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Speedy Express
10638,LINOD,3,8/20/2014,9/17/2014,9/1/2014,1,158.44,72,34.8,60,0,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Janet Leverling,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Speedy Express
10639,SANTG,7,8/20/2014,9/17/2014,8/27/2014,3,38.64,18,62.5,8,0,SantÃ© Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Robert King,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Carnarvon Tigers,16 kg pkg.,62.5,0,Federal Shipping
10640,WANDK,4,8/21/2014,9/18/2014,8/28/2014,1,23.55,69,36,20,0.25,Die Wandernde Kuh,Rita MÃ¼ller,Sales Representative,Stuttgart,Germany,Margaret Peacock,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Gudbrandsdalsost,10 kg pkg.,36,0,Speedy Express
10640,WANDK,4,8/21/2014,9/18/2014,8/28/2014,1,23.55,70,15,15,0.25,Die Wandernde Kuh,Rita MÃ¼ller,Sales Representative,Stuttgart,Germany,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Outback Lager,24 - 355 ml bottles,15,0,Speedy Express
10641,HILAA,4,8/22/2014,9/19/2014,8/26/2014,2,179.61,2,19,50,0,HILARION-Abastos,Carlos HernÃ¡ndez,Sales Representative,San CristÃ³bal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19,0,United Package
10641,HILAA,4,8/22/2014,9/19/2014,8/26/2014,2,179.61,40,18.4,60,0,HILARION-Abastos,Carlos HernÃ¡ndez,Sales Representative,San CristÃ³bal,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,United Package
10642,SIMOB,7,8/22/2014,9/19/2014,9/5/2014,3,41.89,21,10,30,0.2,Simons bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,Robert King,Sales Representative,London,UK,5,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Federal Shipping
10642,SIMOB,7,8/22/2014,9/19/2014,9/5/2014,3,41.89,61,28.5,20,0.2,Simons bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,Robert King,Sales Representative,London,UK,5,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Sirop d'Ã©rable,24 - 500 ml bottles,28.5,0,Federal Shipping
10643,ALFKI,6,8/25/2014,9/22/2014,9/2/2014,1,29.46,28,45.6,15,0.25,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Michael Suyama,Sales Representative,London,UK,5,7,Produce,Dried fruit and bean curd,RÃ¶ssle Sauerkraut,25 - 825 g cans,45.6,1,Speedy Express
10643,ALFKI,6,8/25/2014,9/22/2014,9/2/2014,1,29.46,39,18,21,0.25,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Michael Suyama,Sales Representative,London,UK,5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chartreuse verte,750 cc per bottle,18,0,Speedy Express
10643,ALFKI,6,8/25/2014,9/22/2014,9/2/2014,1,29.46,46,12,2,0.25,Alfreds Futterkiste,Maria Anders,Sales Representative,Berlin,Germany,Michael Suyama,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12,0,Speedy Express
10644,WELLI,3,8/25/2014,9/22/2014,9/1/2014,2,0.14,18,62.5,4,0.1,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Janet Leverling,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Carnarvon Tigers,16 kg pkg.,62.5,0,United Package
10644,WELLI,3,8/25/2014,9/22/2014,9/1/2014,2,0.14,43,46,20,0,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Janet Leverling,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46,0,United Package
10644,WELLI,3,8/25/2014,9/22/2014,9/1/2014,2,0.14,46,12,21,0.1,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Janet Leverling,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12,0,United Package
10645,HANAR,4,8/26/2014,9/23/2014,9/2/2014,1,12.41,18,62.5,20,0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Carnarvon Tigers,16 kg pkg.,62.5,0,Speedy Express
10645,HANAR,4,8/26/2014,9/23/2014,9/2/2014,1,12.41,36,19,15,0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Inlagd Sill,24 - 250 g  jars,19,0,Speedy Express
10646,HUNGO,9,8/27/2014,10/8/2014,9/3/2014,3,142.33,1,18,15,0.25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18,0,Federal Shipping
10646,HUNGO,9,8/27/2014,10/8/2014,9/3/2014,3,142.33,10,31,18,0.25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31,0,Federal Shipping
10646,HUNGO,9,8/27/2014,10/8/2014,9/3/2014,3,142.33,71,21.5,30,0.25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,5,4,Dairy Products,Cheeses,Flotemysost,10 - 500 g pkgs.,21.5,0,Federal Shipping
10646,HUNGO,9,8/27/2014,10/8/2014,9/3/2014,3,142.33,77,13,35,0.25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,London,UK,5,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Original Frankfurter GrÃ¼ne SoÃŸe,12 boxes,13,0,Federal Shipping
10647,QUEDE,4,8/27/2014,9/10/2014,9/3/2014,2,45.54,19,9.2,30,0,Que DelÃ­cia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,3,Confections,"Desserts, candies, and sweet breads",Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,United Package
10647,QUEDE,4,8/27/2014,9/10/2014,9/3/2014,2,45.54,39,18,20,0,Que DelÃ­cia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chartreuse verte,750 cc per bottle,18,0,United Package
10648,RICAR,5,8/28/2014,10/9/2014,9/9/2014,2,14.25,22,21,15,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,London,UK,2,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gustaf's KnackebrÃ¶d,24 - 500 g pkgs.,21,0,United Package
10648,RICAR,5,8/28/2014,10/9/2014,9/9/2014,2,14.25,24,4.5,15,0.15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Steven Buchanan,Sales Manager,London,UK,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,United Package
10649,MAISD,5,8/28/2014,9/25/2014,8/29/2014,3,6.2,28,45.6,20,0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Steven Buchanan,Sales Manager,London,UK,2,7,Produce,Dried fruit and bean curd,RÃ¶ssle Sauerkraut,25 - 825 g cans,45.6,1,Federal Shipping
